"Area Name-Legal/Statistical Area Description"	"Qualifying Name"	"FIPS"	"Summary Level"	"Geographic Component"	"State (Census)"	"State (FIPS)"	"County"	"County Size Code"	"County Subdivision (FIPS)"	"Census Tract"	"Families"	"Income in 1999 below poverty level"	"Income in 1999 below poverty level: Married Couple Family: With Related Child Living Bellow Poverty Level"	"Income in 1999 below poverty level: Married Couple Family: No related children under 18 years"	"Income in 1999 below poverty level: Male householder, no wife present"	"Income in 1999 below poverty level: Male householder, no wife present: With related children under 18 years"	"Income in 1999 below poverty level: Male householder, no wife present: No related children under 18 years"	"Income in 1999 below poverty level: Female householder, no husband present"	"Income in 1999 below poverty level: Female householder, no husband present: With related children under 18 years"	"Income in 1999 below poverty level: Female householder, no husband present: No related children under 18 years"	"Income in 1999 at or above poverty level"	"% Income in 1999 below poverty level"	"% Income in 1999 below poverty level: Married Couple Family: With Related Child Living Bellow Poverty Level"	"% Income in 1999 below poverty level: Married Couple Family: No related children under 18 years"	"% Income in 1999 below poverty level: Male householder, no wife present"	"% Income in 1999 below poverty level: Male householder, no wife present: With related children under 18 years"	"% Income in 1999 below poverty level: Male householder, no wife present: No related children under 18 years"	"% Income in 1999 below poverty level: Female householder, no husband present"	"% Income in 1999 below poverty level: Female householder, no husband present: With related children under 18 years"	"% Income in 1999 below poverty level: Female householder, no husband present: No related children under 18 years"	"% Income in 1999 at or above poverty level"	"Total"	"Total: Same house in 1995"	"Total: Different house in 1995"	"Total: Different house in 1995: In United States in 1995"	"Total: Different house in 1995: In United States in 1995: Same county"	"Total: Different house in 1995: In United States in 1995: Different county"	"Total: Different house in 1995: In United States in 1995: Different county: Same state"	"Total: Different house in 1995: In United States in 1995: Different county: Different state"	"Total: Different house in 1995: In United States in 1995: Different county: Different state: Northeast"	"Total: Different house in 1995: In United States in 1995: Different county: Different state: Midwest"	"Total: Different house in 1995: In United States in 1995: Different county: Different state: South"	"Total: Different house in 1995: In United States in 1995: Different county: Different state: West"	"Total: Different house in 1995: In Puerto Rico in 1995"	"Total: Different house in 1995: In Puerto Rico in 1995: Same municipio"	"Total: Different house in 1995: In Puerto Rico in 1995: Different municipio"	"Total: Different house in 1995: Elsewhere in 1995"	"Total: Different house in 1995: Elsewhere in 1995: U.S. Island Areas"	"Total: Different house in 1995: Elsewhere in 1995: Foreign country or at sea"	"% Total: Same house in 1995"	"% Total: Different house in 1995"	"% Total: Different house in 1995: In United States in 1995"	"% Total: Different house in 1995: In United States in 1995: Same county"	"% Total: Different house in 1995: In United States in 1995: Different county"	"% Total: Different house in 1995: In United States in 1995: Different county: Same state"	"% Total: Different house in 1995: In United States in 1995: Different county: Different state"	"% Total: Different house in 1995: In United States in 1995: Different county: Different state: Northeast"	"% Total: Different house in 1995: In United States in 1995: Different county: Different state: Midwest"	"% Total: Different house in 1995: In United States in 1995: Different county: Different state: South"	"% Total: Different house in 1995: In United States in 1995: Different county: Different state: West"	"% Total: Different house in 1995: In Puerto Rico in 1995"	"% Total: Different house in 1995: In Puerto Rico in 1995: Same municipio"	"% Total: Different house in 1995: In Puerto Rico in 1995: Different municipio"	"% Total: Different house in 1995: Elsewhere in 1995"	"% Total: Different house in 1995: Elsewhere in 1995: U.S. Island Areas"	"% Total: Different house in 1995: Elsewhere in 1995: Foreign country or at sea"	"Occupied housing units"	"Occupied housing units: Owner occupied"	"Occupied housing units: Owner occupied: Moved in 1999 to March 2000"	"Occupied housing units: Owner occupied: Moved in 1995 to 1998"	"Occupied housing units: Owner occupied: Moved in 1990 to 1994"	"Occupied housing units: Owner occupied: Moved in 1980 to 1989"	"Occupied housing units: Owner occupied: Moved in 1970 to 1979"	"Occupied housing units: Owner occupied: Moved in 1969 or earlier"	"Occupied housing units: Renter occupied"	"Occupied housing units: Renter occupied: Moved in 1999 to March 2000"	"Occupied housing units: Renter occupied: Moved in 1995 to 1998"	"Occupied housing units: Renter occupied: Moved in 1990 to 1994"	"Occupied housing units: Renter occupied: Moved in 1980 to 1989"	"Occupied housing units: Renter occupied: Moved in 1970 to 1979"	"Occupied housing units: Renter occupied: Moved in 1969 or earlier"	"% Occupied housing units: Owner occupied"	"% Occupied housing units: Owner occupied: Moved in 1999 to March 2000"	"% Occupied housing units: Owner occupied: Moved in 1995 to 1998"	"% Occupied housing units: Owner occupied: Moved in 1990 to 1994"	"% Occupied housing units: Owner occupied: Moved in 1980 to 1989"	"% Occupied housing units: Owner occupied: Moved in 1970 to 1979"	"% Occupied housing units: Owner occupied: Moved in 1969 or earlier"	"% Occupied housing units: Renter occupied"	"% Occupied housing units: Renter occupied: Moved in 1999 to March 2000"	"% Occupied housing units: Renter occupied: Moved in 1995 to 1998"	"% Occupied housing units: Renter occupied: Moved in 1990 to 1994"	"% Occupied housing units: Renter occupied: Moved in 1980 to 1989"	"% Occupied housing units: Renter occupied: Moved in 1970 to 1979"	"% Occupied housing units: Renter occupied: Moved in 1969 or earlier"
"Census Tract 3121"	"Census Tract 3121, Middlesex County, Massachusetts"	"25017312100"	"140"	"00"	"14"	"25"	"017"	"21"	""	"312100"	716	103	19	17	11	11	0	56	50	6	613	14.39	2.65	2.37	1.54	1.54	0	7.82	6.98	0.84	85.61	2942	1281	1661	1494	1062	432	46	386	99	11	71	205	14	0	0	153	0	153	43.54	56.46	50.78	36.1	14.68	1.56	13.12	3.37	0.37	2.41	6.97	0.48	0	0	5.2	0	5.2	1094	349	52	55	47	85	52	58	745	187	329	107	102	14	6	31.9	4.75	5.03	4.3	7.77	4.75	5.3	68.1	17.09	30.07	9.78	9.32	1.28	0.55
"Census Tract 3122"	"Census Tract 3122, Middlesex County, Massachusetts"	"25017312200"	"140"	"00"	"14"	"25"	"017"	"21"	""	"312200"	1162	216	6	44	8	8	0	158	151	7	946	18.59	0.52	3.79	0.69	0.69	0	13.6	12.99	0.6	81.41	4409	2497	1912	1565	1164	401	88	313	265	6	32	10	17	0	0	330	0	330	56.63	43.37	35.5	26.4	9.1	2	7.1	6.01	0.14	0.73	0.23	0.39	0	0	7.48	0	7.48	1747	919	109	214	149	145	87	215	828	238	360	129	80	7	14	52.6	6.24	12.25	8.53	8.3	4.98	12.31	47.4	13.62	20.61	7.38	4.58	0.4	0.8
"Census Tract 3123"	"Census Tract 3123, Middlesex County, Massachusetts"	"25017312300"	"140"	"00"	"14"	"25"	"017"	"21"	""	"312300"	1222	51	37	6	0	0	0	8	0	8	1171	4.17	3.03	0.49	0	0	0	0.65	0	0.65	95.83	4675	2483	2192	2069	1591	478	180	298	174	31	62	31	20	0	0	103	0	103	53.11	46.89	44.26	34.03	10.22	3.85	6.37	3.72	0.66	1.33	0.66	0.43	0	0	2.2	0	2.2	1991	1163	149	247	195	182	140	250	828	226	401	117	48	19	17	58.41	7.48	12.41	9.79	9.14	7.03	12.56	41.59	11.35	20.14	5.88	2.41	0.95	0.85
"Census Tract 3124"	"Census Tract 3124, Middlesex County, Massachusetts"	"25017312400"	"140"	"00"	"14"	"25"	"017"	"21"	""	"312400"	562	117	7	11	11	7	4	88	88	0	445	20.82	1.25	1.96	1.96	1.25	0.71	15.66	15.66	0	79.18	2230	983	1247	1070	862	208	30	178	118	0	12	48	40	0	0	137	0	137	44.08	55.92	47.98	38.65	9.33	1.35	7.98	5.29	0	0.54	2.15	1.79	0	0	6.14	0	6.14	940	229	37	42	37	32	39	42	711	173	329	75	87	13	34	24.36	3.94	4.47	3.94	3.4	4.15	4.47	75.64	18.4	35	7.98	9.26	1.38	3.62
"Census Tract 3125.01"	"Census Tract 3125.01, Middlesex County, Massachusetts"	"25017312501"	"140"	"00"	"14"	"25"	"017"	"21"	""	"312501"	1185	31	0	8	9	9	0	14	14	0	1154	2.62	0	0.68	0.76	0.76	0	1.18	1.18	0	97.38	4195	2686	1509	1405	1225	180	76	104	73	0	8	23	0	0	0	104	0	104	64.03	35.97	33.49	29.2	4.29	1.81	2.48	1.74	0	0.19	0.55	0	0	0	2.48	0	2.48	1665	1204	75	245	218	205	251	210	461	165	153	58	60	0	25	72.31	4.5	14.71	13.09	12.31	15.08	12.61	27.69	9.91	9.19	3.48	3.6	0	1.5
"Census Tract 3125.02"	"Census Tract 3125.02, Middlesex County, Massachusetts"	"25017312502"	"140"	"00"	"14"	"25"	"017"	"21"	""	"312502"	1065	29	10	0	0	0	0	19	12	7	1036	2.72	0.94	0	0	0	0	1.78	1.13	0.66	97.28	3806	2359	1447	1267	920	347	91	256	129	36	25	66	21	0	0	159	0	159	61.98	38.02	33.29	24.17	9.12	2.39	6.73	3.39	0.95	0.66	1.73	0.55	0	0	4.18	0	4.18	1630	1155	58	203	175	215	177	327	475	105	227	48	66	29	0	70.86	3.56	12.45	10.74	13.19	10.86	20.06	29.14	6.44	13.93	2.94	4.05	1.78	0
"Census Tract 3131.01"	"Census Tract 3131.01, Middlesex County, Massachusetts"	"25017313101"	"140"	"00"	"14"	"25"	"017"	"21"	""	"313101"	1332	28	11	0	0	0	0	17	17	0	1304	2.1	0.83	0	0	0	0	1.28	1.28	0	97.9	4411	2654	1757	1721	1252	469	107	362	167	0	78	117	0	0	0	36	0	36	60.17	39.83	39.02	28.38	10.63	2.43	8.21	3.79	0	1.77	2.65	0	0	0	0.82	0	0.82	1648	1416	247	380	271	292	147	79	232	38	123	32	31	8	0	85.92	14.99	23.06	16.44	17.72	8.92	4.79	14.08	2.31	7.46	1.94	1.88	0.49	0
"Census Tract 3131.02"	"Census Tract 3131.02, Middlesex County, Massachusetts"	"25017313102"	"140"	"00"	"14"	"25"	"017"	"21"	""	"313102"	1629	90	50	8	11	11	0	21	21	0	1539	5.52	3.07	0.49	0.68	0.68	0	1.29	1.29	0	94.48	5704	3558	2146	2132	1646	486	199	287	188	0	54	45	0	0	0	14	0	14	62.38	37.62	37.38	28.86	8.52	3.49	5.03	3.3	0	0.95	0.79	0	0	0	0.25	0	0.25	2083	1728	119	464	286	449	213	197	355	117	142	51	19	26	0	82.96	5.71	22.28	13.73	21.56	10.23	9.46	17.04	5.62	6.82	2.45	0.91	1.25	0
"Census Tract 3141.01"	"Census Tract 3141.01, Middlesex County, Massachusetts"	"25017314101"	"140"	"00"	"14"	"25"	"017"	"21"	""	"314101"	1546	31	8	0	0	0	0	23	23	0	1515	2.01	0.52	0	0	0	0	1.49	1.49	0	97.99	5171	3548	1623	1558	1224	334	141	193	156	16	14	7	0	0	0	65	0	65	68.61	31.39	30.13	23.67	6.46	2.73	3.73	3.02	0.31	0.27	0.14	0	0	0	1.26	0	1.26	2016	1505	105	233	302	356	141	368	511	130	176	137	61	7	0	74.65	5.21	11.56	14.98	17.66	6.99	18.25	25.35	6.45	8.73	6.8	3.03	0.35	0
"Census Tract 3141.02"	"Census Tract 3141.02, Middlesex County, Massachusetts"	"25017314102"	"140"	"00"	"14"	"25"	"017"	"21"	""	"314102"	1909	44	18	7	9	0	9	10	10	0	1865	2.3	0.94	0.37	0.47	0	0.47	0.52	0.52	0	97.7	6573	4225	2348	2242	1778	464	166	298	214	6	37	41	0	0	0	106	0	106	64.28	35.72	34.11	27.05	7.06	2.53	4.53	3.26	0.09	0.56	0.62	0	0	0	1.61	0	1.61	2768	2173	340	463	432	367	191	380	595	183	218	94	80	0	20	78.5	12.28	16.73	15.61	13.26	6.9	13.73	21.5	6.61	7.88	3.4	2.89	0	0.72
"Census Tract 3142"	"Census Tract 3142, Middlesex County, Massachusetts"	"25017314200"	"140"	"00"	"14"	"25"	"017"	"21"	""	"314200"	1532	81	8	25	9	9	0	39	25	14	1451	5.29	0.52	1.63	0.59	0.59	0	2.55	1.63	0.91	94.71	5173	3404	1769	1655	1359	296	129	167	108	0	9	50	0	0	0	114	0	114	65.8	34.2	31.99	26.27	5.72	2.49	3.23	2.09	0	0.17	0.97	0	0	0	2.2	0	2.2	2030	1506	116	327	277	297	171	318	524	94	199	141	66	0	24	74.19	5.71	16.11	13.65	14.63	8.42	15.67	25.81	4.63	9.8	6.95	3.25	0	1.18
"Census Tract 3143.01"	"Census Tract 3143.01, Middlesex County, Massachusetts"	"25017314301"	"140"	"00"	"14"	"25"	"017"	"21"	""	"314301"	2091	44	0	29	7	7	0	8	8	0	2047	2.1	0	1.39	0.33	0.33	0	0.38	0.38	0	97.9	7261	4796	2465	2412	1766	646	280	366	232	18	21	95	0	0	0	53	0	53	66.05	33.95	33.22	24.32	8.9	3.86	5.04	3.2	0.25	0.29	1.31	0	0	0	0.73	0	0.73	2854	2281	220	453	457	493	298	360	573	180	260	104	0	8	21	79.92	7.71	15.87	16.01	17.27	10.44	12.61	20.08	6.31	9.11	3.64	0	0.28	0.74
"Census Tract 3143.02"	"Census Tract 3143.02, Middlesex County, Massachusetts"	"25017314302"	"140"	"00"	"14"	"25"	"017"	"21"	""	"314302"	678	6	0	0	6	6	0	0	0	0	672	0.88	0	0	0.88	0.88	0	0	0	0	99.12	2399	1835	564	564	259	305	110	195	70	0	95	30	0	0	0	0	0	0	76.49	23.51	23.51	10.8	12.71	4.59	8.13	2.92	0	3.96	1.25	0	0	0	0	0	0	783	743	37	133	185	166	137	85	40	0	22	9	0	0	9	94.89	4.73	16.99	23.63	21.2	17.5	10.86	5.11	0	2.81	1.15	0	0	1.15
"Census Tract 3151"	"Census Tract 3151, Middlesex County, Massachusetts"	"25017315100"	"140"	"00"	"14"	"25"	"017"	"21"	""	"315100"	1516	41	6	13	0	0	0	22	22	0	1475	2.7	0.4	0.86	0	0	0	1.45	1.45	0	97.3	4921	3575	1346	1346	1051	295	139	156	75	6	30	45	0	0	0	0	0	0	72.65	27.35	27.35	21.36	5.99	2.82	3.17	1.52	0.12	0.61	0.91	0	0	0	0	0	0	1784	1669	113	360	322	347	236	291	115	0	64	14	0	0	37	93.55	6.33	20.18	18.05	19.45	13.23	16.31	6.45	0	3.59	0.78	0	0	2.07
"Census Tract 3152"	"Census Tract 3152, Middlesex County, Massachusetts"	"25017315200"	"140"	"00"	"14"	"25"	"017"	"21"	""	"315200"	1931	64	26	0	0	0	0	38	29	9	1867	3.31	1.35	0	0	0	0	1.97	1.5	0.47	96.69	6766	4153	2613	2514	1884	630	361	269	166	29	19	55	0	0	0	99	0	99	61.38	38.62	37.16	27.85	9.31	5.34	3.98	2.45	0.43	0.28	0.81	0	0	0	1.46	0	1.46	2708	2211	160	517	397	509	357	271	497	197	196	60	24	10	10	81.65	5.91	19.09	14.66	18.8	13.18	10.01	18.35	7.27	7.24	2.22	0.89	0.37	0.37
"Census Tract 3154.01"	"Census Tract 3154.01, Middlesex County, Massachusetts"	"25017315401"	"140"	"00"	"14"	"25"	"017"	"21"	""	"315401"	798	10	0	10	0	0	0	0	0	0	788	1.25	0	1.25	0	0	0	0	0	0	98.75	3520	1678	1842	1816	1162	654	394	260	163	8	43	46	0	0	0	26	0	26	47.67	52.33	51.59	33.01	18.58	11.19	7.39	4.63	0.23	1.22	1.31	0	0	0	0.74	0	0.74	1312	1099	166	407	162	173	65	126	213	78	46	54	35	0	0	83.77	12.65	31.02	12.35	13.19	4.95	9.6	16.23	5.95	3.51	4.12	2.67	0	0
"Census Tract 3154.02"	"Census Tract 3154.02, Middlesex County, Massachusetts"	"25017315402"	"140"	"00"	"14"	"25"	"017"	"21"	""	"315402"	851	0	0	0	0	0	0	0	0	0	851	0	0	0	0	0	0	0	0	0	100	2615	1788	827	816	610	206	140	66	6	9	37	14	0	0	0	11	0	11	68.37	31.63	31.2	23.33	7.88	5.35	2.52	0.23	0.34	1.41	0.54	0	0	0	0.42	0	0.42	955	894	83	199	98	194	200	120	61	17	44	0	0	0	0	93.61	8.69	20.84	10.26	20.31	20.94	12.57	6.39	1.78	4.61	0	0	0	0
"Census Tract 3154.03"	"Census Tract 3154.03, Middlesex County, Massachusetts"	"25017315403"	"140"	"00"	"14"	"25"	"017"	"21"	""	"315403"	487	9	0	9	0	0	0	0	0	0	478	1.85	0	1.85	0	0	0	0	0	0	98.15	1659	1333	326	326	202	124	56	68	43	0	25	0	0	0	0	0	0	0	80.35	19.65	19.65	12.18	7.47	3.38	4.1	2.59	0	1.51	0	0	0	0	0	0	0	601	544	16	92	83	118	139	96	57	23	13	21	0	0	0	90.52	2.66	15.31	13.81	19.63	23.13	15.97	9.48	3.83	2.16	3.49	0	0	0
"Census Tract 3155"	"Census Tract 3155, Middlesex County, Massachusetts"	"25017315500"	"140"	"00"	"14"	"25"	"017"	"21"	""	"315500"	2181	25	0	6	0	0	0	19	19	0	2156	1.15	0	0.28	0	0	0	0.87	0.87	0	98.85	7350	5441	1909	1878	1363	515	277	238	159	25	45	9	0	0	0	31	0	31	74.03	25.97	25.55	18.54	7.01	3.77	3.24	2.16	0.34	0.61	0.12	0	0	0	0.42	0	0.42	2611	2485	171	384	401	565	390	574	126	28	53	19	0	8	18	95.17	6.55	14.71	15.36	21.64	14.94	21.98	4.83	1.07	2.03	0.73	0	0.31	0.69
"Census Tract 3161.01"	"Census Tract 3161.01, Middlesex County, Massachusetts"	"25017316101"	"140"	"00"	"14"	"25"	"017"	"21"	""	"316101"	1426	27	0	11	9	9	0	7	7	0	1399	1.89	0	0.77	0.63	0.63	0	0.49	0.49	0	98.11	4846	3512	1334	1309	951	358	172	186	130	0	19	37	0	0	0	25	0	25	72.47	27.53	27.01	19.62	7.39	3.55	3.84	2.68	0	0.39	0.76	0	0	0	0.52	0	0.52	1620	1477	59	245	189	339	262	383	143	10	42	29	30	22	10	91.17	3.64	15.12	11.67	20.93	16.17	23.64	8.83	0.62	2.59	1.79	1.85	1.36	0.62
"Census Tract 3161.02"	"Census Tract 3161.02, Middlesex County, Massachusetts"	"25017316102"	"140"	"00"	"14"	"25"	"017"	"21"	""	"316102"	1669	44	0	15	0	0	0	29	20	9	1625	2.64	0	0.9	0	0	0	1.74	1.2	0.54	97.36	5649	3972	1677	1654	1382	272	160	112	6	29	27	50	0	0	0	23	0	23	70.31	29.69	29.28	24.46	4.82	2.83	1.98	0.11	0.51	0.48	0.89	0	0	0	0.41	0	0.41	2098	1767	109	335	226	340	494	263	331	70	114	30	72	29	16	84.22	5.2	15.97	10.77	16.21	23.55	12.54	15.78	3.34	5.43	1.43	3.43	1.38	0.76
"Census Tract 3162.01"	"Census Tract 3162.01, Middlesex County, Massachusetts"	"25017316201"	"140"	"00"	"14"	"25"	"017"	"21"	""	"316201"	1105	25	0	20	0	0	0	5	5	0	1080	2.26	0	1.81	0	0	0	0.45	0.45	0	97.74	3705	2843	862	843	662	181	125	56	46	0	10	0	0	0	0	19	0	19	76.73	23.27	22.75	17.87	4.89	3.37	1.51	1.24	0	0.27	0	0	0	0	0.51	0	0.51	1274	1212	69	265	131	268	230	249	62	0	24	18	20	0	0	95.13	5.42	20.8	10.28	21.04	18.05	19.54	4.87	0	1.88	1.41	1.57	0	0
"Census Tract 3162.02"	"Census Tract 3162.02, Middlesex County, Massachusetts"	"25017316202"	"140"	"00"	"14"	"25"	"017"	"21"	""	"316202"	1134	50	14	17	0	0	0	19	19	0	1084	4.41	1.23	1.5	0	0	0	1.68	1.68	0	95.59	3891	2555	1336	1317	1012	305	200	105	87	0	18	0	0	0	0	19	0	19	65.66	34.34	33.85	26.01	7.84	5.14	2.7	2.24	0	0.46	0	0	0	0	0.49	0	0.49	1350	1254	59	382	120	256	266	171	96	11	10	42	12	11	10	92.89	4.37	28.3	8.89	18.96	19.7	12.67	7.11	0.81	0.74	3.11	0.89	0.81	0.74
"Census Tract 3163"	"Census Tract 3163, Middlesex County, Massachusetts"	"25017316300"	"140"	"00"	"14"	"25"	"017"	"21"	""	"316300"	1892	56	0	6	14	0	14	36	31	5	1836	2.96	0	0.32	0.74	0	0.74	1.9	1.64	0.26	97.04	6699	3956	2743	2509	1758	751	334	417	167	18	141	91	0	0	0	234	0	234	59.05	40.95	37.45	26.24	11.21	4.99	6.22	2.49	0.27	2.1	1.36	0	0	0	3.49	0	3.49	2710	1982	298	482	290	310	311	291	728	374	275	54	25	0	0	73.14	11	17.79	10.7	11.44	11.48	10.74	26.86	13.8	10.15	1.99	0.92	0	0
"Census Tract 3164"	"Census Tract 3164, Middlesex County, Massachusetts"	"25017316400"	"140"	"00"	"14"	"25"	"017"	"21"	""	"316400"	1501	43	7	5	0	0	0	31	31	0	1458	2.86	0.47	0.33	0	0	0	2.07	2.07	0	97.14	5957	3842	2115	2034	1505	529	273	256	129	32	71	24	32	0	0	49	0	49	64.5	35.5	34.14	25.26	8.88	4.58	4.3	2.17	0.54	1.19	0.4	0.54	0	0	0.82	0	0.82	1762	1623	93	235	300	357	347	291	139	43	62	18	0	0	16	92.11	5.28	13.34	17.03	20.26	19.69	16.52	7.89	2.44	3.52	1.02	0	0	0.91
"Census Tract 3165"	"Census Tract 3165, Middlesex County, Massachusetts"	"25017316500"	"140"	"00"	"14"	"25"	"017"	"21"	""	"316500"	1579	45	20	0	0	0	0	25	25	0	1534	2.85	1.27	0	0	0	0	1.58	1.58	0	97.15	5638	3558	2080	1970	1464	506	242	264	107	30	95	32	0	0	0	110	0	110	63.11	36.89	34.94	25.97	8.97	4.29	4.68	1.9	0.53	1.68	0.57	0	0	0	1.95	0	1.95	2098	1541	92	353	180	340	277	299	557	165	201	87	79	17	8	73.45	4.39	16.83	8.58	16.21	13.2	14.25	26.55	7.86	9.58	4.15	3.77	0.81	0.38
"Census Tract 3171.01"	"Census Tract 3171.01, Middlesex County, Massachusetts"	"25017317101"	"140"	"00"	"14"	"25"	"017"	"21"	""	"317101"	1579	16	0	0	8	8	0	8	0	8	1563	1.01	0	0	0.51	0.51	0	0.51	0	0.51	98.99	5504	3428	2076	1956	1350	606	305	301	130	30	79	62	0	0	0	120	0	120	62.28	37.72	35.54	24.53	11.01	5.54	5.47	2.36	0.55	1.44	1.13	0	0	0	2.18	0	2.18	2517	1909	168	451	354	428	224	284	608	206	241	90	32	30	9	75.84	6.67	17.92	14.06	17	8.9	11.28	24.16	8.18	9.57	3.58	1.27	1.19	0.36
"Census Tract 3171.02"	"Census Tract 3171.02, Middlesex County, Massachusetts"	"25017317102"	"140"	"00"	"14"	"25"	"017"	"21"	""	"317102"	1159	65	18	0	0	0	0	47	40	7	1094	5.61	1.55	0	0	0	0	4.06	3.45	0.6	94.39	4115	2799	1316	1194	855	339	161	178	83	38	33	24	0	0	0	122	0	122	68.02	31.98	29.02	20.78	8.24	3.91	4.33	2.02	0.92	0.8	0.58	0	0	0	2.96	0	2.96	1561	1255	77	237	116	289	162	374	306	114	112	30	16	8	26	80.4	4.93	15.18	7.43	18.51	10.38	23.96	19.6	7.3	7.17	1.92	1.02	0.51	1.67
"Census Tract 3171.03"	"Census Tract 3171.03, Middlesex County, Massachusetts"	"25017317103"	"140"	"00"	"14"	"25"	"017"	"21"	""	"317103"	1469	13	0	5	0	0	0	8	8	0	1456	0.88	0	0.34	0	0	0	0.54	0.54	0	99.12	4662	3293	1369	1341	927	414	159	255	133	0	80	42	0	0	0	28	0	28	70.63	29.37	28.76	19.88	8.88	3.41	5.47	2.85	0	1.72	0.9	0	0	0	0.6	0	0.6	1705	1655	103	363	257	301	331	300	50	8	17	9	16	0	0	97.07	6.04	21.29	15.07	17.65	19.41	17.6	2.93	0.47	1	0.53	0.94	0	0
"Census Tract 3172.01"	"Census Tract 3172.01, Middlesex County, Massachusetts"	"25017317201"	"140"	"00"	"14"	"25"	"017"	"21"	""	"317201"	844	0	0	0	0	0	0	0	0	0	844	0	0	0	0	0	0	0	0	0	100	2674	1990	684	678	482	196	48	148	35	0	63	50	0	0	0	6	0	6	74.42	25.58	25.36	18.03	7.33	1.8	5.53	1.31	0	2.36	1.87	0	0	0	0.22	0	0.22	993	985	43	163	176	158	224	221	8	8	0	0	0	0	0	99.19	4.33	16.41	17.72	15.91	22.56	22.26	0.81	0.81	0	0	0	0	0
"Census Tract 3172.02"	"Census Tract 3172.02, Middlesex County, Massachusetts"	"25017317202"	"140"	"00"	"14"	"25"	"017"	"21"	""	"317202"	1077	20	10	10	0	0	0	0	0	0	1057	1.86	0.93	0.93	0	0	0	0	0	0	98.14	3204	2274	930	930	568	362	93	269	39	8	113	109	0	0	0	0	0	0	70.97	29.03	29.03	17.73	11.3	2.9	8.4	1.22	0.25	3.53	3.4	0	0	0	0	0	0	1198	1120	76	214	147	225	199	259	78	27	23	0	16	12	0	93.49	6.34	17.86	12.27	18.78	16.61	21.62	6.51	2.25	1.92	0	1.34	1	0
"Census Tract 3172.03"	"Census Tract 3172.03, Middlesex County, Massachusetts"	"25017317203"	"140"	"00"	"14"	"25"	"017"	"21"	""	"317203"	1137	9	0	0	0	0	0	9	9	0	1128	0.79	0	0	0	0	0	0.79	0.79	0	99.21	4129	2704	1425	1414	1004	410	153	257	125	17	105	10	11	0	0	0	0	0	65.49	34.51	34.25	24.32	9.93	3.71	6.22	3.03	0.41	2.54	0.24	0.27	0	0	0	0	0	1600	1309	112	252	212	274	177	282	291	110	71	51	22	0	37	81.81	7	15.75	13.25	17.12	11.06	17.62	18.19	6.88	4.44	3.19	1.38	0	2.31
"Census Tract 3173"	"Census Tract 3173, Middlesex County, Massachusetts"	"25017317300"	"140"	"00"	"14"	"25"	"017"	"21"	""	"317300"	2096	68	0	29	0	0	0	39	30	9	2028	3.24	0	1.38	0	0	0	1.86	1.43	0.43	96.76	7329	4115	3214	3092	2271	821	283	538	270	74	84	110	8	0	0	114	0	114	56.15	43.85	42.19	30.99	11.2	3.86	7.34	3.68	1.01	1.15	1.5	0.11	0	0	1.56	0	1.56	3238	2511	291	761	401	375	291	392	727	253	347	98	9	0	20	77.55	8.99	23.5	12.38	11.58	8.99	12.11	22.45	7.81	10.72	3.03	0.28	0	0.62
"Census Tract 3181"	"Census Tract 3181, Middlesex County, Massachusetts"	"25017318100"	"140"	"00"	"14"	"25"	"017"	"21"	""	"318100"	1774	0	0	0	0	0	0	0	0	0	1774	0	0	0	0	0	0	0	0	0	100	5553	3499	2054	1982	1282	700	289	411	204	51	43	113	0	0	0	72	0	72	63.01	36.99	35.69	23.09	12.61	5.2	7.4	3.67	0.92	0.77	2.03	0	0	0	1.3	0	1.3	2017	1915	159	598	235	399	263	261	102	9	38	13	29	13	0	94.94	7.88	29.65	11.65	19.78	13.04	12.94	5.06	0.45	1.88	0.64	1.44	0.64	0
"Census Tract 3182"	"Census Tract 3182, Middlesex County, Massachusetts"	"25017318200"	"140"	"00"	"14"	"25"	"017"	"21"	""	"318200"	1009	50	7	0	0	0	0	43	43	0	959	4.96	0.69	0	0	0	0	4.26	4.26	0	95.04	3397	2251	1146	1126	849	277	74	203	114	6	43	40	0	0	0	20	0	20	66.26	33.74	33.15	24.99	8.15	2.18	5.98	3.36	0.18	1.27	1.18	0	0	0	0.59	0	0.59	1304	1055	73	260	224	204	90	204	249	66	81	28	46	14	14	80.9	5.6	19.94	17.18	15.64	6.9	15.64	19.1	5.06	6.21	2.15	3.53	1.07	1.07
"Census Tract 3183"	"Census Tract 3183, Middlesex County, Massachusetts"	"25017318300"	"140"	"00"	"14"	"25"	"017"	"21"	""	"318300"	2041	9	0	0	0	0	0	9	9	0	2032	0.44	0	0	0	0	0	0.44	0.44	0	99.56	6571	4154	2417	2384	1276	1108	279	829	390	84	159	196	0	0	0	33	0	33	63.22	36.78	36.28	19.42	16.86	4.25	12.62	5.94	1.28	2.42	2.98	0	0	0	0.5	0	0.5	2360	2251	276	573	480	361	382	179	109	23	36	10	30	0	10	95.38	11.69	24.28	20.34	15.3	16.19	7.58	4.62	0.97	1.53	0.42	1.27	0	0.42
