Statefp10,Countyfp10,Tractce10,Geoid10,Name10,Namelsad10,Mtfcc10,Aland10,Awater10,Intptlat10,Intptlon10,Area sqft,Area acres,Pop100,Hu100,Logpl94171,Logsf1,Logacs0610,Logsf1c,Shape area,Shape len
25,017,356400,25017356400,3564,Census Tract 3564,G5020,3250170.00000000,407034.00000000,+42.4285594,-071.1583359,39363518.56000000,903.66200000,7247,2980,0102721,107150,0003493,0107150,3.65700516579e+006,8.79384269037e+003,
25,027,739400,25027739400,7394,Census Tract 7394,G5020,10094543.00000000,44807.00000000,+42.2936009,-071.6951211,109131211.09000000,2505.30790000,8851,3363,0190351,171898,0004166,0171898,1.01386618299e+007,1.29034569671e+004,
25,027,743100,25027743100,7431,Census Tract 7431,G5020,55863673.00000000,593264.00000000,+42.1765255,-071.6035879,607652110.46000004,13949.77300000,7542,2832,0190395,171942,0004176,0171942,5.64529542053e+007,3.64355605603e+004,
25,027,746100,25027746100,7461,Census Tract 7461,G5020,46034725.00000000,552653.00000000,+42.0944698,-071.5449020,501426605.43000001,11511.17090000,5839,2091,0190428,171975,0004183,0171975,4.65842423361e+007,3.03803282501e+004,
25,017,324102,25017324102,3241.02,Census Tract 3241.02,G5020,20117837.00000000,1026384.00000000,+42.5463041,-071.5041807,227585734.06999999,5224.64950000,4163,1615,0102107,106536,0003361,0106536,2.11434911851e+007,2.01755629266e+004,
25,017,321600,25017321600,3216,Census Tract 3216,G5020,6502594.00000000,852743.00000000,+42.3643537,-071.5352637,79166887.87000001,1817.42170000,7548,3035,0102077,106506,0003354,0106506,7.35487393569e+006,1.18927795684e+004,
25,017,322100,25017322100,3221,Census Tract 3221,G5020,14080929.00000000,558318.00000000,+42.3876562,-071.5186309,157565367.58000001,3617.20310000,4671,1803,0102082,106511,0003355,0106511,1.46383602829e+007,1.97722299944e+004,
25,017,373900,25017373900,3739,Census Tract 3739,G5020,4418929.00000000,0.00000000,+42.3081957,-071.1824222,47561524.60000000,1091.86240000,6373,2667,0103064,107493,0003563,0107493,4.41862787612e+006,9.53351386350e+003,
25,017,373800,25017373800,3738,Census Tract 3738,G5020,2556885.00000000,115519.00000000,+42.3239724,-071.1884942,28763492.47000000,660.31890000,5923,2548,0103059,107488,0003562,0107488,2.67222657562e+006,7.72472609603e+003,
25,017,373700,25017373700,3737,Census Tract 3737,G5020,2375129.00000000,9311.00000000,+42.3367826,-071.2039895,25664132.29000000,589.16740000,3790,1401,0103054,107483,0003561,0107483,2.38428541175e+006,7.13848279081e+003,
25,017,370202,25017370202,3702.02,Census Tract 3702.02,G5020,1070848.00000000,0.00000000,+42.3755220,-071.1829608,11525783.18000000,264.59560000,4149,1879,0103007,107436,0003552,0107436,1.07078457391e+006,4.97071932784e+003,
25,017,352102,25017352102,3521.02,Census Tract 3521.02,G5020,407880.00000000,159463.00000000,+42.3685005,-071.0759066,4546985.16000000,104.38440000,2277,1431,0102593,107022,0003460,0107022,4.22430429568e+005,4.63114353158e+003,
25,017,353102,25017353102,3531.02,Census Tract 3531.02,G5020,898202.00000000,703060.00000000,+42.3576086,-071.0918409,9667483.04000000,221.93490000,5040,327,0102628,107057,0003471,0107057,8.98142144114e+005,5.84402365669e+003,
25,017,351203,25017351203,3512.03,Census Tract 3512.03,G5020,407688.00000000,0.00000000,+42.3769894,-071.1007292,4387992.77000000,100.73450000,4241,1959,0102563,106992,0003453,0106992,4.07659507330e+005,2.55984953287e+003,
25,017,352101,25017352101,3521.01,Census Tract 3521.01,G5020,388895.00000000,17943.00000000,+42.3717358,-071.0734669,4378910.56000000,100.52600000,1654,1292,0102590,107019,0003459,0107019,4.06815742857e+005,3.56670430244e+003,
25,017,370400,25017370400,3704,Census Tract 3704,G5020,1475994.00000000,163071.00000000,+42.3639318,-071.1753699,17089862.19000000,392.32930000,5126,2457,0103020,107449,0003554,0107449,1.58770651322e+006,7.60327404048e+003,
25,017,370300,25017370300,3703,Census Tract 3703,G5020,2853142.00000000,78321.00000000,+42.3663618,-071.1514459,30838005.74000000,707.94320000,5644,2930,0103012,107441,0003553,0107441,2.86495593779e+006,8.41746967692e+003,
25,017,370101,25017370101,3701.01,Census Tract 3701.01,G5020,1421075.00000000,0.00000000,+42.3774340,-071.1966282,15295381.08000000,351.13360000,6488,2959,0102992,107421,0003549,0107421,1.42099305835e+006,5.71069222732e+003,
25,027,707100,25027707100,7071,Census Tract 7071,G5020,10269981.00000000,712540.00000000,+42.5541903,-071.9833398,118210513.27000000,2713.74000000,3909,1737,0189877,171422,0004055,0171422,1.09821600046e+007,1.51570890392e+004,
25,027,712102,25027712102,7121.02,Census Tract 7121.02,G5020,34277142.00000000,1641933.00000000,+42.5727327,-071.6946397,386617259.68000001,8875.51100000,4131,1601,0189983,171528,0004081,0171528,3.59180623715e+007,2.66827462685e+004,
25,027,744101,25027744101,7441.01,Census Tract 7441.01,G5020,15416499.00000000,137617.00000000,+42.1730251,-071.5248533,167410652.59000000,3843.21980000,7445,2933,0190400,171947,0004177,0171947,1.55530206734e+007,2.30173167752e+004,
25,027,720100,25027720100,7201,Census Tract 7201,G5020,91709834.00000000,1032231.00000000,+42.4541251,-071.8775397,998212563.37000000,22915.80720000,3413,1339,0190020,171565,0004090,0171565,9.27373525965e+007,4.29410703382e+004,
25,017,326101,25017326101,3261.01,Census Tract 3261.01,G5020,35968696.00000000,228610.00000000,+42.5993413,-071.5904265,389614704.42000002,8944.32290000,3896,1463,0102119,106548,0003363,0106548,3.61965352800e+007,3.71644188708e+004,
25,017,326102,25017326102,3261.02,Census Tract 3261.02,G5020,48885035.00000000,2347333.00000000,+42.6190842,-071.5383193,551448860.88999999,12659.52390000,6750,2526,0102122,106551,0003364,0106551,5.12314805090e+007,3.35245036308e+004,
25,017,321200,25017321200,3212,Census Tract 3212,G5020,4596273.00000000,962021.00000000,+42.3399836,-071.5290815,59824902.52000000,1373.39080000,6267,2781,0102059,106488,0003350,0106488,5.55793755675e+006,1.05933004697e+004,
25,017,356601,25017356601,3566.01,Census Tract 3566.01,G5020,1301272.00000000,0.00000000,+42.4186038,-071.1730936,14005944.70000000,321.53220000,4216,2134,0102737,107166,0003495,0107166,1.30120004307e+006,7.14455911451e+003,
25,017,374500,25017374500,3745,Census Tract 3745,G5020,1828021.00000000,5671.00000000,+42.3541178,-071.2201430,19736392.75000000,453.08520000,4339,1704,0103091,107520,0003569,0107520,1.83357822711e+006,9.22193873488e+003,
25,017,374400,25017374400,3744,Census Tract 3744,G5020,4237110.00000000,9157.00000000,+42.3396080,-071.2264635,45703275.28000000,1049.20280000,5743,2244,0103085,107514,0003568,0107514,4.24599019681e+006,1.02871833944e+004,
25,017,369100,25017369100,3691,Census Tract 3691,G5020,2538999.00000000,13218.00000000,+42.3841027,-071.2077358,27470046.35000000,630.62550000,4803,2022,0102986,107415,0003548,0107415,2.55206103762e+006,9.87376799030e+003,
25,017,353000,25017353000,3530,Census Tract 3530,G5020,334802.00000000,0.00000000,+42.3672284,-071.1035948,3603506.21000000,82.72510000,3584,2001,0102620,107049,0003469,0107049,3.34778019488e+005,2.62387620296e+003,
25,017,352900,25017352900,3529,Census Tract 3529,G5020,295078.00000000,0.00000000,+42.3725128,-071.1031347,3175974.64000000,72.91030000,2646,1415,0102617,107046,0003468,0107046,2.95058884668e+005,2.44018816611e+003,
25,017,352800,25017352800,3528,Census Tract 3528,G5020,162598.00000000,0.00000000,+42.3713569,-071.0966847,1750075.08000000,40.17620000,2115,955,0102614,107043,0003467,0107043,1.62587943070e+005,2.20754838967e+003,
25,017,352700,25017352700,3527,Census Tract 3527,G5020,159457.00000000,0.00000000,+42.3734743,-071.0935375,1716246.02000000,39.39960000,2057,1016,0102610,107039,0003466,0107039,1.59445105279e+005,2.50111696180e+003,
25,017,352600,25017352600,3526,Census Tract 3526,G5020,240336.00000000,0.00000000,+42.3701212,-071.0912480,2586781.23000000,59.38430000,2378,1055,0102607,107036,0003465,0107036,2.40320810437e+005,2.02034710665e+003,
25,017,352500,25017352500,3525,Census Tract 3525,G5020,206734.00000000,0.00000000,+42.3678649,-071.0976179,2225112.78000000,51.08160000,2894,1267,0102604,107033,0003464,0107033,2.06720564567e+005,1.97257781658e+003,
25,017,352400,25017352400,3524,Census Tract 3524,G5020,467530.00000000,0.00000000,+42.3646113,-071.0900911,5032106.52000000,115.52130000,2126,818,0102601,107030,0003463,0107030,4.67499857862e+005,4.00438935472e+003,
25,017,352300,25017352300,3523,Census Tract 3523,G5020,600901.00000000,0.00000000,+42.3666766,-071.0834327,6467597.15000000,148.47560000,3450,2069,0102598,107027,0003462,0107027,6.00861841437e+005,3.19589981767e+003,
25,017,352200,25017352200,3522,Census Tract 3522,G5020,147347.00000000,0.00000000,+42.3719842,-071.0851160,1585911.42000000,36.40750000,1849,1145,0102596,107025,0003461,0107025,1.47336575847e+005,1.88861845326e+003,
25,017,333600,25017333600,3336,Census Tract 3336,G5020,8881985.00000000,150940.00000000,+42.5087725,-071.1501220,97225309.66000000,2231.98600000,6791,2879,0102213,106642,0003385,0106642,9.03256296856e+006,1.33740878468e+004,
25,017,333100,25017333100,3331,Census Tract 3331,G5020,7079741.00000000,45988.00000000,+42.4651765,-071.1834193,76696587.01000001,1760.71140000,7399,3223,0102185,106614,0003379,0106614,7.12537458468e+006,1.24790795399e+004,
25,027,736100,25027736100,7361,Census Tract 7361,G5020,12531693.00000000,1179052.00000000,+42.1889993,-071.8705138,147570192.84999999,3387.74550000,2600,1008,0190292,171837,0004152,0171837,1.37097744406e+007,1.66201791237e+004,
25,027,757300,25027757300,7573,Census Tract 7573,G5020,932624.00000000,20079.00000000,+42.0783850,-072.0389731,10254129.34000000,235.40240000,2871,1346,0190523,172070,0004207,0172070,9.52643599498e+005,4.96567429063e+003,
25,027,739300,25027739300,7393,Census Tract 7393,G5020,2716033.00000000,0.00000000,+42.2837187,-071.7210768,29233042.55000000,671.09830000,3688,1619,0190348,171895,0004165,0171895,2.71584937552e+006,7.70640572383e+003,
25,027,700100,25027700100,7001,Census Tract 7001,G5020,99381082.00000000,6725169.00000000,+42.6486969,-071.9198962,1142105932.28000000,26219.14450000,6081,2599,0189838,171383,0004046,0171383,1.06105537672e+008,4.17964148280e+004,
25,017,316300,25017316300,3163,Census Tract 3163,G5020,10402250.00000000,523690.00000000,+42.5383576,-071.2763607,117601018.51000001,2699.74790000,8172,3458,0101979,106408,0003331,0106408,1.09255358426e+007,1.54422846474e+004,
25,017,316400,25017316400,3164,Census Tract 3164,G5020,12450302.00000000,365415.00000000,+42.5637486,-071.3086291,137942240.52000001,3166.71810000,6570,1993,0101986,106415,0003332,0106415,1.28153048097e+007,1.97664108333e+004,
25,017,316500,25017316500,3165,Census Tract 3165,G5020,13399686.00000000,465646.00000000,+42.5868236,-071.2829028,149240746.81000000,3426.09610000,5939,2231,0101993,106422,0003333,0106422,1.38649745165e+007,1.74918394722e+004,
25,017,317101,25017317101,3171.01,Census Tract 3171.01,G5020,10394720.00000000,365016.00000000,+42.5865094,-071.3693734,115813425.04000001,2658.71040000,6139,2817,0101999,106428,0003334,0106428,1.07594622340e+007,2.02347119820e+004,
25,027,760100,25027760100,7601,Census Tract 7601,G5020,40266781.00000000,2729462.00000000,+42.1817928,-072.1074733,462773156.25000000,10623.80980000,3390,1493,0190546,172093,0004213,0172093,4.29932049373e+007,3.26250812175e+004,
25,027,740101,25027740101,7401.01,Census Tract 7401.01,G5020,24673800.00000000,124444.00000000,+42.3200355,-071.6654857,266907488.22000000,6127.35280000,5191,1813,0190362,171909,0004168,0171909,2.47966162428e+007,3.41787104931e+004,
25,027,710500,25027710500,7105,Census Tract 7105,G5020,939771.00000000,0.00000000,+42.5777554,-071.8218043,10115318.73000000,232.21580000,3246,1501,0189954,171499,0004074,0171499,9.39747632350e+005,5.64151977239e+003,
25,027,709701,25027709701,7097.01,Census Tract 7097.01,G5020,4534058.00000000,138137.00000000,+42.5450353,-071.7748626,50289143.31000000,1154.47990000,5609,2557,0189927,171472,0004068,0171472,4.67203298824e+006,1.26626422942e+004,
25,027,744200,25027744200,7442,Census Tract 7442,G5020,14017223.00000000,479297.00000000,+42.1407364,-071.4948050,156027678.50000000,3581.90260000,7484,3112,0190409,171956,0004179,0171956,1.44955037443e+007,1.85729041352e+004,
25,017,332400,25017332400,3324,Census Tract 3324,G5020,10749358.00000000,59765.00000000,+42.4858555,-071.2106801,116342612.11000000,2670.85890000,3473,1596,0102182,106611,0003378,0106611,1.08086255992e+007,1.52324133851e+004,
25,019,950500,25019950500,9505,Census Tract 9505,G5020,58035717.00000000,27850555.00000000,+41.2876073,-070.0199500,687170571.82000005,15775.26570000,1164,2780,0139967,109099,0003609,0109099,6.38404904813e+007,1.19749804025e+005,
25,019,950200,25019950200,9502,Census Tract 9502,G5020,13459142.00000000,1640537.00000000,+41.2597447,-070.1216291,157399430.25999999,3613.39370000,4869,2949,0139957,109089,0003606,0109089,1.46229441142e+007,1.83217001896e+004,
25,019,950400,25019950400,9504,Census Tract 9504,G5020,15272571.00000000,754552.00000000,+41.2560399,-070.0706000,165012388.78999999,3788.16320000,2422,1645,0139964,109096,0003608,0109096,1.53302139538e+007,1.92206448813e+004,
25,017,351204,25017351204,3512.04,Census Tract 3512.04,G5020,579328.00000000,0.00000000,+42.3815931,-071.1046716,6235435.04000000,143.14590000,4129,1927,0102568,106997,0003454,0106997,5.79293182528e+005,4.03062582975e+003,
25,017,351404,25017351404,3514.04,Census Tract 3514.04,G5020,418511.00000000,0.00000000,+42.3837648,-071.0876083,4504547.95000000,103.41020000,4289,1629,0102582,107011,0003457,0107011,4.18487847489e+005,3.63177360308e+003,
25,027,740200,25027740200,7402,Census Tract 7402,G5020,4651994.00000000,39913.00000000,+42.3173315,-071.6417351,50499732.95000000,1159.31430000,2911,1259,0190370,171917,0004170,0171917,4.69159748257e+006,1.25303002790e+004,
25,027,718100,25027718100,7181,Census Tract 7181,G5020,41598694.00000000,9562396.00000000,+42.3550489,-071.7161570,550656327.85000002,12641.32980000,4355,1778,0190010,171555,0004088,0171555,5.11578514013e+007,3.04366265760e+004,
25,027,738100,25027738100,7381,Census Tract 7381,G5020,10291360.00000000,271486.00000000,+42.1763105,-071.6824410,113688987.23000000,2609.94000000,4636,1878,0190327,171872,0004160,0171872,1.05620946614e+007,1.78857520534e+004,
25,017,317102,25017317102,3171.02,Census Tract 3171.02,G5020,10922664.00000000,188673.00000000,+42.6010179,-071.3248851,119598213.47000000,2745.59720000,4353,1647,0102004,106433,0003335,0106433,1.11110821541e+007,1.94635216468e+004,
25,017,317103,25017317103,3171.03,Census Tract 3171.03,G5020,10216653.00000000,417730.00000000,+42.5696193,-071.3536946,114463713.81999999,2627.72530000,4895,1748,0102008,106437,0003336,0106437,1.06340694883e+007,1.79357603632e+004,
25,017,317201,25017317201,3172.01,Census Tract 3172.01,G5020,5181416.00000000,35731.00000000,+42.5993872,-071.3911181,56155454.51000000,1289.15180000,2849,1015,0102012,106441,0003337,0106441,5.21703332810e+006,1.42572377777e+004,
25,027,735200,25027735200,7352,Census Tract 7352,G5020,23847081.00000000,1427439.00000000,+42.2403868,-071.8896051,272032538.32999998,6245.00780000,4257,1681,0190287,171832,0004151,0171832,2.52727508600e+007,3.01065074108e+004,
25,027,707400,25027707400,7074,Census Tract 7074,G5020,14795109.00000000,504226.00000000,+42.5925521,-072.0199499,164676090.13999999,3780.44280000,4591,2059,0189887,171432,0004058,0171432,1.52989705127e+007,1.84871601416e+004,
25,027,709202,25027709202,7092.02,Census Tract 7092.02,G5020,10702463.00000000,16127.00000000,+42.5026143,-071.7375101,115368527.43000001,2648.49700000,6829,3143,0189910,171455,0004063,0171455,1.07181297605e+007,1.78143851477e+004,
25,017,351403,25017351403,3514.03,Census Tract 3514.03,G5020,368258.00000000,0.00000000,+42.3863775,-071.0838687,3963634.16000000,90.99250000,4028,1678,0102576,107005,0003456,0107005,3.68235139859e+005,3.00430704352e+003,
25,017,341901,25017341901,3419.01,Census Tract 3419.01,G5020,1056439.00000000,23114.00000000,+42.4278287,-071.0341039,11619489.19000000,266.74680000,1387,535,0102458,106887,0003431,0106887,1.07949018268e+006,4.63541851016e+003,
25,017,342102,25017342102,3421.02,Census Tract 3421.02,G5020,1270332.00000000,1768.00000000,+42.4192406,-071.0390042,13691961.75000000,314.32420000,4066,1683,0102473,106902,0003434,0106902,1.27202997549e+006,4.75349603094e+003,
25,017,342202,25017342202,3422.02,Census Tract 3422.02,G5020,482935.00000000,0.00000000,+42.4203461,-071.0478548,5198005.82000000,119.32980000,3833,1536,0102481,106910,0003436,0106910,4.82912497324e+005,3.15063650123e+003,
25,017,341101,25017341101,3411.01,Census Tract 3411.01,G5020,1133464.00000000,3469.00000000,+42.4354442,-071.0789951,12237145.09000000,280.92620000,3675,1450,0102405,106834,0003422,0106834,1.13687251626e+006,5.28409928809e+003,
25,017,341102,25017341102,3411.02,Census Tract 3411.02,G5020,885250.00000000,20294.00000000,+42.4294796,-071.0821193,9746593.87000000,223.75100000,4564,2289,0102409,106838,0003423,0106838,9.05491839705e+005,4.81091852943e+003,
25,017,369000,25017369000,3690,Census Tract 3690,G5020,2862064.00000000,17552.00000000,+42.3927833,-071.2130543,30993990.39000000,711.52410000,1528,581,0102984,107413,0003547,0107413,2.87944745297e+006,1.11197965901e+004,
25,017,368902,25017368902,3689.02,Census Tract 3689.02,G5020,1311823.00000000,29989.00000000,+42.3817384,-071.2279582,14442217.52000000,331.54770000,4320,1613,0102980,107409,0003546,0107409,1.34173129774e+006,5.78404545227e+003,
25,013,811101,25013811101,8111.01,Census Tract 8111.01,G5020,2271272.00000000,234462.00000000,+42.1839397,-072.6111598,26969482.30000000,619.13410000,5058,2094,0082332,70505,0003199,0070505,2.50555694514e+006,1.16582775152e+004,
25,013,811000,25013811000,8110,Census Tract 8110,G5020,4687707.00000000,172733.00000000,+42.1587316,-072.6049673,52313389.13000000,1200.95020000,4622,2151,0082326,70499,0003198,0070499,4.86009228708e+006,1.03156377702e+004,
25,013,810902,25013810902,8109.02,Census Tract 8109.02,G5020,2596807.00000000,171268.00000000,+42.1366930,-072.6051697,29793031.23000000,683.95390000,4578,1895,0082321,70494,0003197,0070494,2.76787424555e+006,7.73347119602e+003,
